,Uniq Id,Crawl Timestamp,Job Title,Job Salary,Job Experience Required,Key Skills,Role Category,Location,Functional Area,Industry,Role,Longitude,Latitude,sal
265,8448416a021cd3682bbd36a85ee20f91,2019-07-06 07:40:51 +0000, Territory Sales Manager-Passive Networking-Mumbai/Bangalore/Hyderabad," 7,00,000 - 11,00,000 PA. ",3 - 8 yrs, Sales| Sale| Networking Sales| It Solution Sales| Structured Cabling| Passive Networking| Data Center| Cable Tray| cabling| Data Center Rack| data - centre rack| LAN| UTP Cables,Corporate Sales,"Bengaluru,Hyderabad,Mumbai","Sales , Retail , Business Development","Electricals, Switchgears",Sales/Business Development Manager,78.5453172,17.3562,6061
266,6a33e6dca58a3e7c9ccfeb7c74b72bf2,2019-08-06 07:56:03 +0000, Business Development Manager, Not Disclosed by Recruiter ,3 - 5 yrs, marketing executive| distributors| customer profiling| sales strategy| market research| Business Development| sales executive,Retail Sales,"Bengaluru,Mumbai,Delhi","Sales , Retail , Business Development","IT-Software, Software Services",Sales/Business Development Manager,73.0183089983632,19.006127300000003,5052
267,53a333930ecc9e674158e2f6625e3a31,2019-07-06 08:36:22 +0000, Senior Manager-fundraising," 10,00,000 - 20,00,000 PA. ",12 - 18 yrs, fundraising| finance,Operations/Processes/Finance/Legal,Bengaluru,"Financial Services , Banking , Investments , Insurance","Medical, Healthcare, Hospitals",Finance/Budgeting Manager,77.590082,12.9767936,4754
268,8ecacbcbd40b2e3608856c9a52a61039,2019-08-05 00:02:47 +0000, Bulk Hiring Travel Sales Consultants US /UK Shifts Call ASAP, incentives cab meal ,1 - 5 yrs, worldspan| travel sales consultants| galileo| amadeus| gds,Voice,"Delhi NCR,Gurgaon","ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical),77.10436033398548,28.42208445,6213
269,ac7be4d4affef13018452b7a3be60f78,2019-07-06 22:47:00 +0000, UI Developer (Frontend Developer), Not Disclosed by Recruiter ,3 - 8 yrs, Front end| Email| PDF| MIN| UI| phone| Strategic HR| Doc| Consultancy| Recruitment,Programming & Design,Mumbai,"IT Software - Application Programming , Maintenance","Construction, Engineering, Cement, Metals",Software Developer,72.8773928,19.0759899,6069
270,de734bb6c1caa131da676ea21d9c4046,2019-08-06 06:07:25 +0000, Netsuite Technical Consultant, Not Disclosed by Recruiter ,3 - 5 yrs, CVS| ERP| Rest| middle east| Technical| Customization| E-commerce| CRM| Open| WHO,System Design/Implementation/ERP/CRM,Mumbai,"IT Software - ERP , CRM","IT-Software, Software Services",Outside Technical Consultant,72.8773928,19.0759899,6352
271,f56528e3972a53fb48bf69e46c645648,2019-08-04 12:39:51 +0000,"Java Full Stack – Technical Lead, Senior Engineer", Not Disclosed by Recruiter, 6 - 11 Years,Java|Angular JS|Hibernate|Core Java|Technical Leader|Technical|Javascript|Spring|JQuery|JS framework,Programming & Design, Bengaluru,"IT Software - Application Programming , Maintenance",IT-Software / Software Services,Software Developer,77.590082,12.9767936,2456
272,ec676d4547e10191f6304042c1fb92ee,2019-07-06 09:24:07 +0000, ADM - External Affairs &amp; CSR - Bangalore," 12,00,000 - 16,00,000 PA. ",8 - 13 yrs, senior management| ngo| key skills| Corporate Social Responsibility| Govt Liasioning| corporate pr| External Communications,CSR & Sustainability,Bengaluru,CSR & Sustainability,"Automobile, Auto Anciliary, Auto Components",CSR Manager,77.590082,12.9767936,3893
273,0db8b2b4cd549dece5284b535c06bc36,2019-08-04 03:43:39 +0000, Immediate Opening Asp.net MVC Developers For Mumbai (worli), Not Disclosed by Recruiter ,3 - 5 yrs, Asp.Net MVC| entity framework| API,Programming & Design,Mumbai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,72.8773928,19.0759899,6003
274,578eb6f8bfc58c2b93d1d0dbe89a6288,2019-08-05 12:22:46 +0000, Home loan, Not Disclosed by Recruiter ,1 - 4 yrs, Loans| Direct Sales Associate| Policies| Bfsi| Finance| Sanction| WHO,Retail/Personal Banking,Kolkata,"Financial Services , Banking , Investments , Insurance","Recruitment, Staffing",Sales Officer,88.35769124388872,22.5414185,2657
275,eb2e7a7ca560650823b022ee6f30a87d,2019-07-07 02:30:15 +0000," Sr. Resident, General & Laparoscopic Surgery", Not Disclosed by Recruiter ,2 - 6 yrs, Monitoring| Senior Resident| RAM| DNB| Dmc,Medical Professional,Delhi,"Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology","Medical, Healthcare, Hospitals",Surgeon,77.2219388,28.6517178,3852
276,b339df3672c73f1dc650af3859068b73,2019-08-05 17:31:45 +0000, Angular Developer - Fulcrum Digital, Not Disclosed by Recruiter ,4 - 6 yrs, Angularjs| CSS| Responsive Web Design| Javascript| Bootstrap| HTML| JSON| JQuery| Web Development| Grunt,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,73.8544541,18.521428,3209
277,61a71918f5836ef356f6a66369bed440,2019-08-05 19:59:23 +0000,," INR 4,75,000 - 9,75,000 PA. ",vide,networking|Network|Lead|Network|Lead|Network|Network|Lead|Network|networking|Lead|Leading|Network|Lead|Network|Lead|Network|Leading|Lead|Network|Network|Lead|Network|Lead|lead|Lead|Network|Network|Lead|Network|Network|Network|Lead|Networking|Lead|Lead|Network|Lead|Networking|Lead|Lead|Network|Network|Lead|Network|Networking|Lead|Lead|Lead|Lead|Network|Network|Lead,,,,,,11.0480288,46.3144754,4450
278,b4992020f65b66e564ffe88a3dd1a9f6,2019-08-04 22:01:37 +0000, Devops Engineer - Tools & Automation, Not Disclosed by Recruiter ,5 - 8 yrs, python| open source| database| Automation| java| linux| perl| Monitoring| nosql,Programming & Design,Navi Mumbai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,73.0198537,19.0308262,4127
279,e7d5c2011c0386cb3c4ef25b9584f88f,2019-08-04 09:27:23 +0000, Great Opportunity To join top MNCs in Kolkata! Grab them While it last," 1,50,000 - 3,00,000 PA. ",0 - 3 yrs, PR| international bpo| chat process| Aviation| back office| web chat| Guest Relations| Public Speaking| bcom| fresher| inbound process| outbound| uk process| icse| communication skills| cbse,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical),88.35769124388872,22.5414185,4664
280,54e500868484b7a6acbea7deade03950,2019-08-06 05:11:00 +0000, QA Functional Testing, Not Disclosed by Recruiter ,3 - 6 yrs, QA| Functional testing,Programming & Design,Bengaluru,IT Software - QA & Testing,"IT-Software, Software Services",Testing Engineer,77.590082,12.9767936,2155
281,98521df08929d6f969a0e7c0cbafd4f8,2019-08-06 03:50:45 +0000, Sales Engineer," 60,000 - 3,00,000 PA. ",2 - 7 yrs, Sales Engineering,Retail Sales,Bengaluru,"Sales , Retail , Business Development","Automobile, Auto Anciliary, Auto Components",Sales/Business Development Manager,77.590082,12.9767936,3534
282,566e7ad14fa340a368852e76cd68deeb,2019-08-05 06:06:31 +0000,Software Engineer - Unity Developer,Openings: 1, 3 - 8 Years,Design Development|Software Engineering|Lighting|Computer Science|Product Quality|Automation Testing|Asset Management|GUI|Object Oriented Programming|Android,Programming & Design,Bengaluru,IT Software - Mobile,Telecom / ISP,Software Developer,77.590082,12.9767936,4927
283,fe2e402c247a2b4227745eb5fc5857e0,2019-08-05 14:23:05 +0000, Associate Level 1 - Fund Accounting, Not Disclosed by Recruiter ,1 - 5 yrs, NAV calculation| Fund accounting| Automation| Corporate actions| Accounting| Process improvement| Analytical| Reconciliation| Standard operating procedures| Subject Matter Expert,Accounts,Chennai,"Accounts , Finance , Tax , Company Secretary , Audit","Banking, Financial Services, Broking",Accounts Executive/Accountant,80.270186,13.0836939,1906
284,39c1b969d611bcefbc150748e8d5f845,2019-08-05 11:49:40 +0000, Associate Principal Analyst - Network Security Research, Not Disclosed by Recruiter ,3 - 7 yrs, Networking| Secondary research| Recruitment| Analyst| Network security| Research| IPS| Advisory| Firewall,System Design/Implementation/ERP/CRM,Gurgaon,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Business Analyst,77.00270014657752,28.42826235,6272
285,d5e2bf5ddb22f8392892fe0fe0932bcf,2019-08-05 11:47:37 +0000, Training Specialist, Not Disclosed by Recruiter ,4 - 8 yrs, Team Management| Training Need Analysis| sales training| Retail Sales| MS Office| Product Training| Training| Team Building| Skill Development| Retail Marketing| trainer| Regional Management| Competency Mapping| Training Delivery,,Gurgaon,Other,"Telcom, ISP",Other,77.00270014657752,28.42826235,1784
286,0b55fcd92c88088c05539fccc9348cc1,2019-08-06 00:19:24 +0000, Urgent Opening For Field Recruiter ," 1,00,000 - 1,50,000 PA. ",1 - 6 yrs, hiring| HRIS| procurement| HR| sourcing| Recruitment| staffing,HR/ Recruitment / IR,Delhi NCR,"HR , Recruitment , Administration , IR","Recruitment, Staffing",Recruitment Executive,77.1212148,28.6882438,3186
287,0480ee8f7c9410db3d58827e86bc4f36,2019-07-05 01:16:25 +0000, JAVA Developer, Not Disclosed by Recruiter ,4 - 7 yrs, Computer science| Continuous improvement,Programming & Design,Kolkata,"IT Software - Application Programming , Maintenance","Internet, Ecommerce",Software Developer,88.35769124388872,22.5414185,5744
288,e25def7bec6b8de0760d09a5107e573e,2019-08-05 03:59:29 +0000, Urgent Openings For Pharma Freshers," 2,25,000 - 7,00,000 PA. ",0 - 3 yrs, pharmaceutical| medical| Pharma| medical billing| healthcare,Medical Professional,Pune,"Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology","Pharma, Biotech, Clinical Research",Medical Representative,73.8544541,18.521428,5195
289,8fb0b93ae41fdf529e702af5f746376c,2019-07-05 21:55:26 +0000, Front End Developer - Wordpress/html/css/javascript, Not Disclosed by Recruiter ,3 - 5 yrs, CSS| Wordpress| MySQL| Javascript| PHP| HTML| JQuery| SEO| Ajax| Hosting,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.590082,12.9767936,3683
290,ba56d43a568500bf30e51e97c9039c65,2019-08-04 03:26:49 +0000,Mechanical Maintenance – Btech / Diploma," INR 1,25,000 - 2,50,000 PA.", 0 - 2 Years,mechanical operation|preventive maintenance|mechanical|engineeringbreak down maintenance|mechanical maintenance,"Suguna Group was founded in the year 1984 with the inception of Suguna Foods in poultry sector by first generation entrepreneurs. Suguna is a USD 1.3 billion (INR 9,000 cr) group and leader in Indian protein food/animal farming industry. With an employee footprint of more than 8500, the group is in to poultry, dairy, processed protein food, animal nutrition, healthcare & biologicals. Group companies are Suguna Foods, Suguna Dairy, Globion, Aminovit Srilanka, Suguna Bangladesh and Kenya. Suguna Foods is the largest poultry enterprise in India and it ranks among the top 10 worldwide. The fully integrated operations cover broiler and layer farming, hatcheries, feed mills, processing plants, vaccines and exports. Suguna markets live broiler chicken, value added eggs, ready-to-eat and ready-to-cook chicken products. With the intent to provide consumers with fresh, clean and hygienic packed chicken, Suguna has set up a chain of modern retail outlets in the name of Ã¢â‚¬ËœDaily FresshÃ¢â‚¬â„¢. Suguna Foods pioneered contract farming in poultry industry, and now has presence in 21 states in India. Suguna as a brand is known for its quality products which has been well accepted by the consumers. Suguna Group always believes in energising rural India and providing nutritional security to India and is proud to associate with the mission of improving livelihood of 38,000 farmers", Hyderabad,Other,FMCG / Foods / Beverage,"Suguna Group was founded in the year 1984 with the inception of Suguna Foods in poultry sector by first generation entrepreneurs. Suguna is a USD 1.3 billion (INR 9,000 cr) group and leader in Indian protein food/animal farming industry. With an employee footprint of more than 8500, the group is in to poultry, dairy, processed protein food, animal nutrition, healthcare & biologicals. Group companies are Suguna Foods, Suguna Dairy, Globion, Aminovit Srilanka, Suguna Bangladesh and Kenya. Suguna Foods is the largest poultry enterprise in India and it ranks among the top 10 worldwide. The fully integrated operations cover broiler and layer farming, hatcheries, feed mills, processing plants, vaccines and exports. Suguna markets live broiler chicken, value added eggs, ready-to-eat and ready-to-cook chicken products. With the intent to provide consumers with fresh, clean and hygienic packed chicken, Suguna has set up a chain of modern retail outlets in the name of Ã¢â‚¬ËœDaily FresshÃ¢â‚¬â„¢. Suguna Foods pioneered contract farming in poultry industry, and now has presence in 21 states in India. Suguna as a brand is known for its quality products which has been well accepted by the consumers. Suguna Group always believes in energising rural India and providing nutritional security to India and is proud to associate with the mission of improving livelihood of 38,000 farmers",78.4740613,17.360589,6087
291,2d610fbab012132b5c64921fea1a2421,2019-07-05 12:14:46 +0000, PHP Developer, Not Disclosed by Recruiter ,2 - 6 yrs, javascript| html| ajax| jquery| php mysql| smarty| api| analytical| third party| software development life cycle,Programming & Design,Noida,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.3271074,28.5707841,5509
292,f1a64ab62a1f65f46222d00a9d30776a,2019-07-04 02:59:49 +0000,Sr.consultant-power Distribution,Not Disclosed by Recruiter, 4 - 7 Years,Renewable energy|Power distribution|Power sector|Banking|Electricals,Voice,Gurgaon,"ITES , BPO , KPO , LPO , Customer Service , Operations",Accounting / Finance,Associate/Senior Associate -(NonTechnical),77.00270014657752,28.42826235,4560
293,26d2fba51bd83b5c905e248dde92d4b2,2019-07-06 00:54:17 +0000," Chinese, Spanish Language Expert (proofcheck Medical Content),", Not Disclosed by Recruiter ,2 - 7 yrs, spanish language expert| chinese| spanish| medical,Journalist/Writer,"Delhi NCR,Bengaluru","Journalism , Editing , Content","Medical, Healthcare, Hospitals",Proof Reader,121.0977529,14.6719732,4235
294,54d7c6463915c5419bd39d21869a7699,2019-08-04 13:45:48 +0000, Hiring for Tech Sales_Inbound UK/ US Voice Process, Not Disclosed by Recruiter ,1 - 5 yrs, Sales Associate| support| Voice process| Issue| Senior| Technical| Inbound calls| Bonus| US shift| Software,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical),88.35769124388872,22.5414185,3101
295,8c41d48262d221aaa2cc057430dd8362,2019-07-05 23:03:49 +0000, SUPPORT Engineers (FEMALE CANDIDATES), Not Disclosed by Recruiter ,1 - 5 yrs, MCSE| Database| Support Engineer,Back Office/Web/Transaction Processing,Hyderabad,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical),78.4740613,17.360589,3096
296,d7985cb8a66b92143030873b5b8759f4,2019-07-05 02:50:18 +0000, MS SQL Developer : 0 - 2 Years (only MALE Candidates)," 1,25,000 - 5,00,000 PA. ",1 - 3 yrs, SSRS| SQL Server| Stored Procedures| SQL Development| MS SQL,Programming & Design,Hyderabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,78.4740613,17.360589,1934
297,fafd84bb60896f53ab056ace96098fcc,2019-08-04 03:00:18 +0000, Machine Learning Engineer || Gurgaon/chandigarh Location, Not Disclosed by Recruiter ,3 - 8 yrs, GIT| Linux| Machine Learning| Python,Programming & Design,"Delhi NCR,Chandigarh","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,,,2319
298,c2531bbf84c05d8049094799aefea2f9,2019-08-06 03:10:34 +0000, Nurses, Not Disclosed by Recruiter ,2 - 5 yrs, GNM| Business Executive,Medical Professional,Pune,"Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology","Internet, Ecommerce",Nurse,73.8544541,18.521428,2098
299,98aae206a10f9deede0ab3a5422b7625,2019-07-05 06:18:08 +0000, Marketing Executive, Not Disclosed by Recruiter ,2 - 7 yrs, institutions| relationships| marketing executive| customer| customers| implementation| company| site| product,Marketing,"Noida,Noida/Greater Noida","Marketing , Advertising , MR , PR , Media Planning","IT-Software, Software Services",Direct Marketing Executive,77.33274829733952,28.54322285,4807
300,3a48b8be1265801429194ccc434ecb70,2019-07-04 12:10:00 +0000,HR Recruiter (volume Hiring), INR As per Co. Norms, 2 - 5 Years,Recruitment|Volume Hiring|HR|BPO Hiring|Sourcing|Interviewing|Onboarding|Staffing|Orientation|Human Resource Management,HR/ Recruitment / IR, Gurgaon,"HR , Recruitment , Administration , IR",BPO / Call Centre / ITES,HR Executive,77.00270014657752,28.42826235,6631
301,fc4cdd80a5cc6044fe186d3b66601ba4,2019-08-04 18:37:43 +0000, Java Full Stack Developer," 10,00,000 - 13,00,000 PA. ",4 - 7 yrs, Java| CSS| Rest| Spring Mvc| Javascript| HTML| JPA| Spring Boot| JQuery| Web Services,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,73.8544541,18.521428,6708
302,d8ebefe00fefe9052e8bffa9d4372eb1,2019-07-05 16:12:25 +0000, GM Finance- Export Import Company," 15,00,000 - 18,00,000 PA. ",10 - 17 yrs, financial analysis| financial planning| taxation| VP Finance,Senior Management,Mumbai,"Accounts , Finance , Tax , Company Secretary , Audit","Export, Import",Head/VP/GM-Finance/Audit,72.8773928,19.0759899,2007
303,5e7052144cb4974e99440d97a86e14a6,2019-07-06 18:32:16 +0000, Content Writer, Not Disclosed by Recruiter ,1 - 3 yrs, Publishing| SEO| Content management| Social media| Wordpress| Management systems| Research| Brand awareness| Web technologies| Journalism,Content Development,Bengaluru,"Journalism , Editing , Content","Advertising, PR, MR, Event Management",Content Developer,77.590082,12.9767936,4162
304,cffb0206fa331ee148162c305ba6d3b5,2019-07-05 21:41:50 +0000, Job Opening for Sm/avp_credit Audit_mumbai," 11,00,000 - 18,00,000 PA. ",7 - 10 yrs, Auditing| Audit Planning| Risk Assessment| Banking| Credit Risk| Credit Policy,Senior Management,Mumbai,"Accounts , Finance , Tax , Company Secretary , Audit","Banking, Financial Services, Broking",Head/VP/GM-CFO/Financial Controller,72.8773928,19.0759899,3882
305,d885019961d0475bb75ad9e3007cc404,2019-08-05 09:34:46 +0000, iOS Game Developer, Not Disclosed by Recruiter ,3 - 8 yrs, c++| development| gaming| C| software| HTML| ios| opengl| iphone| design| MySQL| JavaScript,Programming & Design,"Faridabad,Gurgaon,Mumbai","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.2005601,28.4070322,1860
306,6743fe34de4bdd4a5e97e3a3be98bead,2019-07-04 16:40:10 +0000, Hiring: Executive-business Developer(seller Acquisition) On Contract, Not Disclosed by Recruiter ,1 - 4 yrs, business development| e - commerce| sales executive| sales associate| sales officer| sales| field sales| mba fresher| fresher| new product development| channel sales,Retail Sales,Ahmedabad,"Sales , Retail , Business Development","Internet, Ecommerce",Sales Executive/Officer,72.5797068,23.0216238,3241
307,eef7c1255c7dad8c256ecac931043f10,2019-07-05 08:05:30 +0000, Java/j2ee Application Developer," 9,00,000 - 11,00,000 PA. ",3 - 6 yrs, rest| java| sql| oop| angularjs| ui development| oracle,Programming & Design,Mumbai,"IT Software - Application Programming , Maintenance","Banking, Financial Services, Broking",Software Developer,72.8773928,19.0759899,3436
308,8023d23428f5c58502ee93a9f7cb08e1,2019-08-05 14:02:03 +0000," Accepting Application for Intership for Java, PHP, Web Design, Android", Not Disclosed by Recruiter ,0 - 1 yrs, Javascript| PHP| HTML| Visualization| jQuery| web| Programming| Commerce| Web designing| Application| Android,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,73.8544541,18.521428,2821
309,8317c0127656fd7746b51f893e0fc783,2019-08-05 14:40:27 +0000, Automation-Expert-Senior-Automation-Expert, Not Disclosed by Recruiter ,3 - 5 yrs, Process automation| Commodity Markets| Artificial Intelligence| Market intelligence| Machine learning| Corporate| Relationship| Operations| Analytics| Robotics,Programming & Design,"Gurgaon,haryana",IT Software - QA & Testing,"IT-Software, Software Services",Team Lead/Technical Lead,77.00270014657752,28.42826235,2090
310,abcce0dbf44f1e93f20312099006646b,2019-07-05 01:45:03 +0000, Product Manager- Marketing(consumer Durables), Not Disclosed by Recruiter ,5 - 10 yrs, IT Sales| Marketing Campaigns| Social Media| Btl| Marketing Management| Digital Marketing| Dealer Sales| Channel Partners| Communication Skills| Process Flow,Institutional Sales,Mumbai,"Sales , Retail , Business Development","Banking, Financial Services, Broking",Sales/Business Development Manager,72.8773928,19.0759899,2385
311,7af45a98745311f9eb1f45234959a6ed,2019-07-05 06:09:25 +0000, Embedded Android Engineer, Not Disclosed by Recruiter ,10 - 12 yrs, Android| Troubleshooting| Middleware| Firmware| SOC| Linux kernel| Bluetooth| Computer science| Test scripts| Test strategy,Programming & Design,Noida,"IT Software - Embedded , EDA , VLSI , ASIC , Chip Design","Semiconductors, Electronics",Software Developer,77.3271074,28.5707841,1880
312,b741324d2fb5c08d314587e17bc38150,2019-08-05 03:36:02 +0000, Inbound International BPO Voice Process-US Shift, Not Disclosed by Recruiter ,1 - 4 yrs, Outbound| Antivirus| Technical support| Voice process| Technical Support Executive| US shift| Inbound voice process| Customer Service Executive| Comp| International BPO,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(NonTechnical),88.35769124388872,22.5414185,6309
313,4d53c694e74fa2ac25d2ac819cd8fba7,2019-08-06 02:53:12 +0000, Jr. Support Executives, Not Disclosed by Recruiter ,1 - 6 yrs,vide,Other,Mumbai,"IT Hardware , Technical Support , Telecom Engineering",IT-Hardware & Networking,Fresher,72.8773928,19.0759899,6466
314,1c68fdc0e9ffafb4cc184bfe7e82afbf,2019-07-06 07:08:15 +0000, Sales Executive, Not Disclosed by Recruiter ,0 - 1 yrs, Sales Executive| Cold calling| market research| customer profiling| sales executive| marketing executive| distributors| Business Development| sales strategy,Retail Sales,"Coimbatore,Raipur,Visakhapatnam,Pune","Sales , Retail , Business Development","Industrial Products, Heavy Machinery",Sales Executive/Officer,,,2329
315,28a98b3d54225b6c373d3f951fd37dc7,2019-08-06 05:25:57 +0000, Recruitment Officer , Not Disclosed by Recruiter ,0 - 1 yrs, Administration| HR| Recruitment| Recruitment Executive| IR,HR/ Recruitment / IR,Bengaluru,"HR , Recruitment , Administration , IR","Recruitment, Staffing",Recruitment Executive,77.590082,12.9767936,1824
316,522bf2b5270b0a0bd70f352505805ce6,2019-07-06 07:06:05 +0000, Senior Principal Software Engineer, Not Disclosed by Recruiter ,8 - 10 yrs, Web development| Analytics| Healthcare| Software design| Monitoring| JIRA| Computer science| Backend| Inside sales| Cloud,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","BPO, Call Centre, ITeS",Technical Architect,73.8544541,18.521428,3944
317,6b56f541d4531918dbf3c175f72ab8af,2019-08-04 01:30:52 +0000, Senior Branch Sales & Development Head - Agency - General Insurance, Not Disclosed by Recruiter ,5 - 9 yrs, Team Management| Advisory Services| General Insurance| Sales Initiatives| Financial Products| Distributor Sales| Branch Sales| Sales Development| Motor Insurance| Marketing,General Insurance,"Delhi NCR,Mumbai,Pune,Ahmedabad,Gurgaon,Nagpur,Gujarat,Maharashtra,Nashik","Financial Services , Banking , Investments , Insurance",Insurance,Branch Manager,,,2887
318,4f98cfee108e41da3de33ae5e9b3a4d6,2019-07-04 22:12:34 +0000, Pharma/nutrition Sales Profile Opening with Hexagon Nutrition, Not Disclosed by Recruiter ,0 - 5 yrs, clinical pharmacy| mr| sales officer| territory executive| business development| sales executive,Retail Sales,"Chennai,Bengaluru","Sales , Retail , Business Development","Pharma, Biotech, Clinical Research",Sales Executive/Officer,77.5660159,13.0140789,4992
319,38f6f2b7337b5132f6c765fd65d251d6,2019-08-05 06:24:43 +0000, Urgent job Position For SAP MDG Functional Analyst- All Over India," 18,00,000 - 25,00,000 PA. ",6 - 11 yrs,vide,System Design/Implementation/ERP/CRM,"Delhi NCR,Mumbai,Bengaluru","IT Software - Application Programming , Maintenance","IT-Software, Software Services",ERP Consultant,121.0977529,14.6719732,1558
320,8b4f5d5a97a0f4d975dc8d5c02ff24df,2019-07-04 23:13:43 +0000, Manager / Asst. Manager - Vendor Development ( Purchase ) - Gurgaon, Not Disclosed by Recruiter ,7 - 12 yrs, sap| procurement| scm| material| sheetmetal| sheet metal| purchase| VD| vendor development| sourcing| BOP,Purchase/Material Management,Gurgaon,"Supply Chain , Logistics , Purchase , Materials","Industrial Products, Heavy Machinery",Purchase/Vendor Development Manager,77.00270014657752,28.42826235,2929
321,02763cc2c3062123ebac0e674225a263,2019-08-04 15:38:01 +0000, Java with AngularJS and Spring, Not Disclosed by Recruiter ,3 - 6 yrs, Angularjs| CSS| Core Java| DOM| Computer Science| Javascript| HTML| Spring| Ajax,Programming & Design,Greater Noida,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer,77.5137649,28.4670734,5708
322,8c877a84e3c87032eb85f39bba138dfc,2019-08-06 05:35:50 +0000, Manager- Admission, Not Disclosed by Recruiter ,2 - 7 yrs, data analysis| Admissions| placements| Help Desk| access controls| Asset Management,Other,Ghaziabad,"Teaching , Education , Training , Counselling","Education, Teaching, Training",Other,77.45268496448504,28.7218316,3367
323,6d91b6883a0ee25c4047af8da0fd41f3,2019-07-04 07:09:03 +0000, Full Time Academic Writer for Ca/cma- Accounting & Taxation," 4,00,000 - 5,00,000 PA. ",0 - 3 yrs, academic research| accounting| taxation| ifrs| us gaap| international taxation| cost accounting| company secretary| auditing| company law| corporate law| icwa| cma,,"Delhi NCR,Delhi,Greater Noida,Gurgaon,Noida",Other,"Education, Teaching, Training",Other,,,3768
324,e97bb0b6c1d3804d086f5a5cab4c93d3,2019-08-05 06:47:15 +0000, Sales Head for It Consulting Company in Gurgaon, Not Disclosed by Recruiter ,4 - 8 yrs, marketing| bdm| sales| business development| it sales| ncr| hardware sales,Retail Sales,Gurgaon,"Sales , Retail , Business Development","Recruitment, Staffing",Sales/Business Development Manager,77.00270014657752,28.42826235,2522
325,08b196cde38c39aa4c648aef846817d9,2019-07-04 22:54:46 +0000, Adeeba Group is Currently hiring for US Inbound Tech Process., Not Disclosed by Recruiter ,2 - 7 yrs, Outbound| Night shift| Service| English| process| Technical| Technical support| Inbound calls| Voice process| Group,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical),88.35769124388872,22.5414185,2739
326,f03d6b2ed4aa0972133bb16d1083396d,2019-08-04 06:02:08 +0000, Mechanical Engineer Require For Shut Down," 3,00,000 - 5,00,000 PA. ",5 - 10 yrs, RT| PT| MPI| NDT Inspection| NDT Level| Diploma| Quality Inspection| Level Ii| Inspection Engineering| Mechanical Engineering| UT,Production/Manufacturing/Maintenance,Kolkata,"Production , Manufacturing , Maintenance","Oil and Gas, Energy, Power, Infrastructure",Service/Maintenance Engineer,88.35769124388872,22.5414185,2459
327,4d131d74dc80e6c5181179ea73a5b306,2019-07-05 07:09:20 +0000, CARE Specialist, Not Disclosed by Recruiter ,2 - 5 yrs, Customer service| Healthcare| Customer relationship| Windows| Graphic designing| CAD| Illustrator| Customer satisfaction| Application software,Voice,Ahmedabad,"ITES , BPO , KPO , LPO , Customer Service , Operations","Printing, Packaging",Associate/Senior Associate -(NonTechnical),72.5797068,23.0216238,1678
328,7cdc54a26e95953338b82651df0bdba2,2019-08-05 02:48:33 +0000, Opening For Fresher," 1,25,000 - 2,25,000 PA. ",0 - 1 yrs, BPO| any graduate| Voice Process| Voice Support,Voice,Chennai,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical),80.270186,13.0836939,6591
329,a51a93907f5685c41566ff64e1e8c821,2019-07-04 11:41:35 +0000, Technical Support Associate / Technical Sales Associate-Inbound Voice , Not Disclosed by Recruiter ,0 - 3 yrs, Outbound| Antivirus| Comp| Technical support| Technical Support Associate| technical sales associate| Sales| Technical Associate| Voice support| Inbound calls,Voice,Kolkata,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Associate/Senior Associate -(Technical),88.35769124388872,22.5414185,5972
